UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temperature_gap,power_proxy,wear_per_torque
7677,L54856,L,300.6,311.7,1448,49.1,206,0,No Failure,11.099999999999966,71096.8,4.195519348268839
7678,L54857,L,300.6,311.7,1428,52.6,208,0,No Failure,11.099999999999966,75112.8,3.9543726235741445
7679,M22538,M,300.6,311.7,1389,52.1,210,0,No Failure,11.099999999999966,72366.90000000001,4.030710172744722
7680,L54859,L,300.7,311.7,1635,32.4,213,0,No Failure,11.0,52974.0,6.574074074074074
7681,L54860,L,300.7,311.7,1395,43.7,215,0,No Failure,11.0,60961.50000000001,4.919908466819222
7682,L54861,L,300.7,311.8,1443,43.7,217,0,No Failure,11.100000000000023,63059.100000000006,4.965675057208237
7683,M22542,M,300.7,311.7,1412,49.1,219,0,No Failure,11.0,69329.2,4.460285132382892
7684,L54863,L,300.7,311.7,1524,43.5,222,0,No Failure,11.0,66294.0,5.103448275862069
7685,M22544,M,300.7,311.8,1407,42.4,224,0,No Failure,11.100000000000023,59656.799999999996,5.283018867924529
7686,L54865,L,300.8,311.7,1397,43.5,227,0,No Failure,10.899999999999977,60769.5,5.218390804597701
7687,M22546,M,300.7,311.7,1504,36.9,229,0,No Failure,11.0,55497.6,6.205962059620597
7688,M22547,M,300.7,311.7,2097,18.9,232,1,Tool Wear Failure,11.0,39633.299999999996,12.275132275132275
7689,L54868,L,300.6,311.7,1553,39.8,0,0,No Failure,11.099999999999966,61809.399999999994,0.0
7690,L54869,L,300.6,311.7,1432,39.2,2,0,No Failure,11.099999999999966,56134.4,0.0510204081632653
7691,M22550,M,300.5,311.6,1577,36.5,4,0,No Failure,11.100000000000023,57560.5,0.1095890410958904
7692,M22551,M,300.5,311.5,1370,56.1,7,0,No Failure,11.0,76857.0,0.12477718360071301
7693,H37106,H,300.5,311.6,1506,36.2,10,0,No Failure,11.100000000000023,54517.200000000004,0.2762430939226519
7694,L54873,L,300.6,311.6,1964,21.4,15,0,No Failure,11.0,42029.6,0.7009345794392524
7695,H37108,H,300.6,311.7,1500,36.7,17,0,No Failure,11.099999999999966,55050.00000000001,0.4632152588555858
7696,L54875,L,300.6,311.7,1488,47.7,22,0,No Failure,11.099999999999966,70977.6,0.4612159329140461
7697,H37110,H,300.6,311.5,1282,60.2,24,0,No Failure,10.899999999999977,77176.40000000001,0.39867109634551495
7698,L54877,L,300.5,311.4,1400,45.1,29,0,No Failure,10.899999999999977,63140.0,0.6430155210643015
7699,L54878,L,300.6,311.5,1419,38.6,31,0,No Failure,10.899999999999977,54773.4,0.8031088082901554
7700,M22559,M,300.7,311.5,1441,40.6,33,0,No Failure,10.800000000000011,58504.6,0.812807881773399
7701,M22560,M,300.7,311.6,1348,62.5,36,0,No Failure,10.900000000000034,84250.0,0.576
7702,H37115,H,300.8,311.7,1468,38.7,39,0,No Failure,10.899999999999977,56811.600000000006,1.0077519379844961
7703,M22562,M,300.7,311.7,1701,30.8,44,0,No Failure,11.0,52390.8,1.4285714285714286
7704,H37117,H,300.7,311.7,1864,23.6,47,0,No Failure,11.0,43990.4,1.9915254237288134
7705,M22564,M,300.6,311.6,1630,31.8,52,0,No Failure,11.0,51834.0,1.6352201257861634
7706,L54885,L,300.5,311.5,1316,49.7,55,0,No Failure,11.0,65405.200000000004,1.1066398390342052
7707,L54886,L,300.5,311.5,1708,31.2,57,0,No Failure,11.0,53289.6,1.8269230769230769
7708,H37121,H,300.5,311.4,1679,27.5,59,0,No Failure,10.899999999999977,46172.5,2.1454545454545455
7709,L54888,L,300.5,311.4,1709,32.3,64,0,No Failure,10.899999999999977,55200.7,1.9814241486068114
7710,L54889,L,300.5,311.4,1445,41.5,66,0,No Failure,10.899999999999977,59967.5,1.5903614457831325
7711,M22570,M,300.5,311.4,1390,51.9,68,0,No Failure,10.899999999999977,72141.0,1.3102119460500963
7712,L54891,L,300.4,311.4,1309,55.5,71,0,No Failure,11.0,72649.5,1.2792792792792793
7713,L54892,L,300.5,311.5,1499,37.6,73,0,No Failure,11.0,56362.4,1.9414893617021276
7714,M22573,M,300.5,311.4,2072,18.8,75,0,No Failure,10.899999999999977,38953.6,3.9893617021276593
7715,L54894,L,300.5,311.5,1487,43.0,78,0,No Failure,11.0,63941.0,1.813953488372093
7716,L54895,L,300.5,311.5,1302,49.6,80,0,No Failure,11.0,64579.200000000004,1.6129032258064515
7717,M22576,M,300.5,311.5,1378,48.2,82,0,No Failure,11.0,66419.6,1.7012448132780082
7718,L54897,L,300.5,311.6,1365,53.0,85,0,No Failure,11.100000000000023,72345.0,1.6037735849056605
7719,H37132,H,300.6,311.7,1427,44.6,87,0,No Failure,11.099999999999966,63644.200000000004,1.9506726457399102
7720,H37133,H,300.6,311.7,1535,33.3,92,0,No Failure,11.099999999999966,51115.49999999999,2.762762762762763
7721,H37134,H,300.5,311.6,1476,41.7,97,0,No Failure,11.100000000000023,61549.200000000004,2.3261390887290165
7722,L54901,L,300.5,311.6,1425,42.4,102,0,No Failure,11.100000000000023,60420.0,2.405660377358491
7723,L54902,L,300.5,311.7,1409,54.7,104,0,No Failure,11.199999999999989,77072.3,1.9012797074954295
7724,L54903,L,300.5,311.6,1730,30.2,106,0,No Failure,11.100000000000023,52246.0,3.5099337748344372
7725,M22584,M,300.5,311.6,1454,41.4,108,0,No Failure,11.100000000000023,60195.6,2.608695652173913
7726,L54905,L,300.6,311.7,1744,26.9,111,0,No Failure,11.099999999999966,46913.6,4.12639405204461
7727,M22586,M,300.8,311.9,1761,29.0,113,0,No Failure,11.099999999999966,51069.0,3.896551724137931
7728,M22587,M,300.7,311.9,1657,30.9,116,0,No Failure,11.199999999999989,51201.299999999996,3.754045307443366
7729,L54908,L,300.7,311.8,1420,47.0,119,0,No Failure,11.100000000000023,66740.0,2.5319148936170213
7730,H37143,H,300.7,311.9,1329,59.2,121,0,No Failure,11.199999999999989,78676.8,2.043918918918919
7731,L54910,L,300.6,311.9,1472,44.2,126,0,No Failure,11.299999999999955,65062.4,2.850678733031674
7732,L54911,L,300.6,312.0,1566,30.1,128,0,No Failure,11.399999999999977,47136.600000000006,4.252491694352159
7733,L54912,L,300.6,312.0,1430,42.7,130,0,No Failure,11.399999999999977,61061.00000000001,3.0444964871194378
7734,L54913,L,300.6,312.0,1481,40.9,132,0,No Failure,11.399999999999977,60572.9,3.227383863080685
7735,L54914,L,300.6,312.0,1670,29.4,134,0,No Failure,11.399999999999977,49098.0,4.557823129251701
7736,L54915,L,300.6,312.0,1406,55.1,136,0,No Failure,11.399999999999977,77470.6,2.468239564428312
7737,H37150,H,300.6,312.1,1354,46.9,138,0,No Failure,11.5,63502.6,2.9424307036247335
7738,M22597,M,300.5,312.0,1985,19.3,143,0,No Failure,11.5,38310.5,7.409326424870466
7739,M22598,M,300.5,312.0,1263,60.8,146,0,No Failure,11.5,76790.4,2.4013157894736845
7740,L54919,L,300.5,311.9,1576,31.1,149,0,No Failure,11.399999999999977,49013.600000000006,4.790996784565916
7741,L54920,L,300.5,312.0,1453,45.1,151,0,No Failure,11.5,65530.3,3.3481152993348116
7742,L54921,L,300.5,312.0,1478,39.0,153,0,No Failure,11.5,57642.0,3.923076923076923
7743,M22602,M,300.5,311.9,1323,57.9,155,0,No Failure,11.399999999999977,76601.7,2.6770293609671847
7744,L54923,L,300.5,311.9,1710,28.4,158,0,No Failure,11.399999999999977,48564.0,5.563380281690141
7745,L54924,L,300.4,311.7,1314,59.5,160,0,No Failure,11.300000000000011,78183.0,2.689075630252101
7746,L54925,L,300.4,311.7,1460,39.6,162,0,No Failure,11.300000000000011,57816.0,4.090909090909091
7747,M22606,M,300.4,311.7,1508,45.4,164,0,No Failure,11.300000000000011,68463.2,3.6123348017621146
7748,M22607,M,300.5,311.8,1331,55.3,167,0,No Failure,11.300000000000011,73604.3,3.0198915009041594
7749,L54928,L,300.4,311.7,1515,47.4,170,0,No Failure,11.300000000000011,71811.0,3.586497890295359
7750,L54929,L,300.4,311.6,1674,33.0,172,0,No Failure,11.200000000000045,55242.0,5.212121212121212
7751,L54930,L,300.4,311.7,1444,51.2,174,0,No Failure,11.300000000000011,73932.8,3.3984375
7752,M22611,M,300.4,311.7,1398,42.6,176,0,No Failure,11.300000000000011,59554.8,4.131455399061033
7753,M22612,M,300.4,311.7,1832,24.2,179,0,No Failure,11.300000000000011,44334.4,7.3966942148760335
7754,M22613,M,300.5,311.8,1591,42.0,182,0,No Failure,11.300000000000011,66822.0,4.333333333333333
7755,M22614,M,300.4,311.7,1478,39.9,185,0,No Failure,11.300000000000011,58972.2,4.636591478696742
7756,M22615,M,300.4,311.8,1362,47.6,188,0,No Failure,11.400000000000034,64831.200000000004,3.949579831932773
7757,L54936,L,300.5,311.8,1368,57.9,191,1,Overstrain Failure,11.300000000000011,79207.2,3.2987910189982728
7758,M22617,M,300.3,311.7,1723,28.3,193,0,No Failure,11.399999999999977,48760.9,6.819787985865724
7759,L54938,L,300.4,311.8,1689,30.8,196,0,No Failure,11.400000000000034,52021.200000000004,6.363636363636363
7760,L54939,L,300.4,311.8,1272,59.2,198,1,Overstrain Failure,11.400000000000034,75302.40000000001,3.3445945945945943
7761,M22620,M,300.4,311.7,1511,33.0,200,0,No Failure,11.300000000000011,49863.0,6.0606060606060606
7762,H37175,H,300.4,311.6,1715,30.8,203,0,No Failure,11.200000000000045,52822.0,6.590909090909091
7763,M22622,M,300.3,311.5,1400,43.8,0,0,No Failure,11.199999999999989,61319.99999999999,0.0
7764,L54943,L,300.4,311.6,1200,76.6,3,1,Power Failure,11.200000000000045,91920.0,0.0391644908616188
7765,M22624,M,300.4,311.7,1555,38.7,5,0,No Failure,11.300000000000011,60178.50000000001,0.12919896640826872
7766,H37179,H,300.3,311.6,1427,56.2,8,0,No Failure,11.300000000000011,80197.40000000001,0.14234875444839856
7767,L54946,L,300.3,311.4,1318,52.7,13,0,No Failure,11.099999999999966,69458.6,0.24667931688804554
7768,H37181,H,300.2,311.4,1319,54.6,15,0,No Failure,11.199999999999989,72017.40000000001,0.2747252747252747
7769,M22628,M,300.2,311.4,1960,20.9,20,0,No Failure,11.199999999999989,40964.0,0.9569377990430623
7770,L54949,L,300.3,311.5,1552,38.9,23,0,No Failure,11.199999999999989,60372.799999999996,0.5912596401028278
7771,L54950,L,300.3,311.5,1548,32.2,25,0,No Failure,11.199999999999989,49845.600000000006,0.7763975155279502
7772,L54951,L,300.3,311.6,1709,29.5,27,0,No Failure,11.300000000000011,50415.5,0.9152542372881356
7773,H37186,H,300.3,311.5,1464,41.0,29,0,No Failure,11.199999999999989,60024.0,0.7073170731707317
7774,L54953,L,300.3,311.4,1759,24.8,34,0,No Failure,11.099999999999966,43623.200000000004,1.3709677419354838
7775,L54954,L,300.3,311.5,1634,31.9,36,0,No Failure,11.199999999999989,52124.6,1.1285266457680252
7776,L54955,L,300.3,311.5,1663,33.6,38,0,No Failure,11.199999999999989,55876.8,1.130952380952381
7777,M22636,M,300.3,311.5,1445,47.3,40,0,No Failure,11.199999999999989,68348.5,0.8456659619450317
7778,L54957,L,300.3,311.5,1695,25.6,43,0,No Failure,11.199999999999989,43392.0,1.6796875
7779,L54958,L,300.4,311.6,1517,39.0,45,0,No Failure,11.200000000000045,59163.0,1.1538461538461537
7780,L54959,L,300.5,311.7,1811,26.8,47,0,No Failure,11.199999999999989,48534.8,1.753731343283582
7781,L54960,L,300.4,311.6,1815,23.5,49,0,No Failure,11.200000000000045,42652.5,2.0851063829787235
7782,L54961,L,300.4,311.7,1513,40.0,51,0,No Failure,11.300000000000011,60520.0,1.275
7783,M22642,M,300.4,311.6,1518,36.4,53,0,No Failure,11.200000000000045,55255.2,1.4560439560439562
7784,L54963,L,300.3,311.5,1667,28.8,56,0,No Failure,11.199999999999989,48009.6,1.9444444444444444
7785,L54964,L,300.3,311.5,1403,60.1,58,0,No Failure,11.199999999999989,84320.3,0.9650582362728786
7786,L54965,L,300.2,311.5,1383,42.1,60,0,No Failure,11.300000000000011,58224.3,1.4251781472684084
7787,L54966,L,300.3,311.5,1466,46.2,62,0,No Failure,11.199999999999989,67729.2,1.3419913419913418
7788,L54967,L,300.3,311.5,1378,47.5,64,0,No Failure,11.199999999999989,65455.0,1.3473684210526315
7789,M22648,M,300.2,311.5,1547,40.9,66,0,No Failure,11.300000000000011,63272.299999999996,1.6136919315403424
7790,L54969,L,300.2,311.5,1495,38.5,69,0,No Failure,11.300000000000011,57557.5,1.7922077922077921
7791,L54970,L,300.1,311.4,1729,29.3,71,0,No Failure,11.299999999999955,50659.700000000004,2.42320819112628
7792,L54971,L,300.1,311.4,1418,47.7,73,0,No Failure,11.299999999999955,67638.6,1.5303983228511528
7793,H37206,H,300.1,311.4,1485,40.4,75,0,No Failure,11.299999999999955,59994.0,1.8564356435643565
7794,L54973,L,300.1,311.5,1434,40.8,80,0,No Failure,11.399999999999977,58507.2,1.9607843137254903
7795,M22654,M,300.2,311.6,1415,55.8,82,0,No Failure,11.400000000000034,78957.0,1.4695340501792116
7796,H37209,H,300.1,311.6,1674,29.6,85,0,No Failure,11.5,49550.4,2.8716216216216215
7797,L54976,L,300.1,311.5,1454,52.4,90,0,No Failure,11.399999999999977,76189.59999999999,1.717557251908397
7798,L54977,L,300.0,311.4,1476,39.0,92,0,No Failure,11.399999999999977,57564.0,2.358974358974359
7799,L54978,L,300.0,311.5,1812,28.3,94,0,No Failure,11.5,51279.6,3.3215547703180213
7800,L54979,L,300.0,311.4,1374,41.9,96,0,No Failure,11.399999999999977,57570.6,2.2911694510739857
7801,M22660,M,300.1,311.4,1524,40.6,98,0,No Failure,11.299999999999955,61874.4,2.413793103448276
7802,L54981,L,300.0,311.4,1383,49.6,101,0,No Failure,11.399999999999977,68596.8,2.036290322580645
7803,L54982,L,299.9,311.3,1429,58.2,103,0,No Failure,11.400000000000034,83167.8,1.7697594501718212
7804,M22663,M,299.8,311.3,1517,41.2,105,0,No Failure,11.5,62500.4,2.5485436893203883
7805,M22664,M,299.9,311.4,1480,44.9,108,0,No Failure,11.5,66452.0,2.4053452115812917
7806,L54985,L,299.9,311.4,1706,28.8,111,0,No Failure,11.5,49132.8,3.8541666666666665
7807,L54986,L,300.0,311.5,1349,48.6,113,0,No Failure,11.5,65561.40000000001,2.325102880658436
7808,M22667,M,300.0,311.5,1451,49.0,115,0,No Failure,11.5,71099.0,2.3469387755102042
7809,L54988,L,299.9,311.4,1627,36.7,118,0,No Failure,11.5,59710.9,3.215258855585831
7810,M22669,M,300.0,311.4,1537,35.4,120,0,No Failure,11.399999999999977,54409.799999999996,3.3898305084745766
7811,L54990,L,300.1,311.5,2218,17.0,123,0,No Failure,11.399999999999977,37706.0,7.235294117647059
7812,M22671,M,300.0,311.4,1466,39.0,125,0,No Failure,11.399999999999977,57174.0,3.2051282051282053
7813,L54992,L,300.0,311.5,1666,32.0,128,0,No Failure,11.5,53312.0,4.0
7814,L54993,L,300.0,311.5,1455,41.7,130,0,No Failure,11.5,60673.50000000001,3.1175059952038366
7815,L54994,L,300.0,311.4,1927,24.6,132,0,No Failure,11.399999999999977,47404.200000000004,5.365853658536585
7816,M22675,M,299.9,311.3,1703,28.4,134,0,No Failure,11.400000000000034,48365.2,4.71830985915493
7817,L54996,L,299.8,311.2,1533,35.9,137,0,No Failure,11.399999999999977,55034.7,3.816155988857939
7818,H37231,H,299.8,311.3,1785,25.4,139,0,No Failure,11.5,45339.0,5.47244094488189
7819,L54998,L,299.8,311.2,2142,16.6,144,0,No Failure,11.399999999999977,35557.200000000004,8.674698795180722
7820,L54999,L,299.8,311.2,1369,46.2,146,0,No Failure,11.399999999999977,63247.8,3.16017316017316
7821,M22680,M,299.8,311.2,1706,29.2,148,0,No Failure,11.399999999999977,49815.2,5.068493150684931
7822,L55001,L,299.9,311.3,1802,24.4,151,0,No Failure,11.400000000000034,43968.799999999996,6.188524590163935
7823,H37236,H,299.9,311.3,1413,41.8,153,0,No Failure,11.400000000000034,59063.399999999994,3.660287081339713
7824,L55003,L,300.0,311.3,1484,53.2,158,0,No Failure,11.300000000000011,78948.8,2.969924812030075
7825,L55004,L,299.9,311.3,1535,38.1,160,0,No Failure,11.400000000000034,58483.5,4.199475065616798
7826,M22685,M,299.9,311.2,1579,35.5,162,0,No Failure,11.300000000000011,56054.5,4.563380281690141
7827,L55006,L,299.8,311.1,1300,64.2,165,0,No Failure,11.300000000000011,83460.0,2.570093457943925
7828,M22687,M,299.8,311.1,1452,44.3,167,0,No Failure,11.300000000000011,64323.6,3.7697516930022577
7829,M22688,M,299.8,311.1,1562,35.7,170,0,No Failure,11.300000000000011,55763.4,4.761904761904762
7830,L55009,L,299.8,311.2,1664,28.3,173,0,No Failure,11.399999999999977,47091.200000000004,6.113074204946996
7831,H37244,H,299.9,311.2,1495,35.8,175,0,No Failure,11.300000000000011,53520.99999999999,4.888268156424582
7832,M22691,M,300.0,311.4,1533,42.6,180,0,No Failure,11.399999999999977,65305.8,4.225352112676056
7833,L55012,L,300.0,311.4,1484,37.0,183,0,No Failure,11.399999999999977,54908.0,4.945945945945946
7834,L55013,L,300.0,311.4,1604,38.7,185,0,No Failure,11.399999999999977,62074.8,4.7803617571059425
7835,L55014,L,300.0,311.4,1483,45.6,187,0,No Failure,11.399999999999977,67624.8,4.100877192982456
7836,L55015,L,300.1,311.5,1549,34.7,189,0,No Failure,11.399999999999977,53750.3,5.446685878962535
7837,L55016,L,300.1,311.4,1604,35.0,191,0,No Failure,11.299999999999955,56140.0,5.457142857142857
7838,L55017,L,300.2,311.5,1685,31.0,193,0,No Failure,11.300000000000011,52235.0,6.225806451612903
7839,L55018,L,300.2,311.6,1372,49.2,195,0,No Failure,11.400000000000034,67502.40000000001,3.9634146341463414
7840,L55019,L,300.3,311.6,1374,47.4,197,0,No Failure,11.300000000000011,65127.6,4.156118143459916
7841,L55020,L,300.2,311.6,1606,31.0,199,0,No Failure,11.400000000000034,49786.0,6.419354838709677
7842,L55021,L,300.1,311.5,1471,47.2,201,0,No Failure,11.399999999999977,69431.2,4.258474576271186
7843,L55022,L,300.1,311.5,1659,31.1,203,0,No Failure,11.399999999999977,51594.9,6.527331189710611
7844,M22703,M,300.1,311.7,1400,48.5,205,0,No Failure,11.599999999999966,67900.0,4.22680412371134
7845,L55024,L,300.1,311.7,1503,42.6,208,0,No Failure,11.599999999999966,64027.8,4.88262910798122
7846,L55025,L,300.2,311.8,1798,23.2,210,0,No Failure,11.600000000000023,41713.6,9.051724137931036
7847,M22706,M,300.2,311.6,1608,35.0,212,0,No Failure,11.400000000000034,56280.0,6.057142857142857
7848,L55027,L,300.2,311.6,1322,50.9,215,0,No Failure,11.400000000000034,67289.8,4.2239685658153245
7849,H37262,H,300.2,311.6,1547,37.7,217,0,No Failure,11.400000000000034,58321.9,5.755968169761273
7850,M22709,M,300.3,311.7,1374,47.9,222,1,Tool Wear Failure,11.399999999999977,65814.59999999999,4.634655532359082
7851,M22710,M,300.3,311.7,1447,36.8,0,0,No Failure,11.399999999999977,53249.6,0.0
7852,L55031,L,300.4,311.7,1373,47.2,3,0,No Failure,11.300000000000011,64805.600000000006,0.0635593220338983
7853,L55032,L,300.3,311.7,1515,37.5,5,0,No Failure,11.399999999999977,56812.5,0.13333333333333333
7854,L55033,L,300.3,311.7,1317,56.5,7,0,No Failure,11.399999999999977,74410.5,0.12389380530973451
7855,L55034,L,300.3,311.8,1551,37.2,9,0,No Failure,11.5,57697.200000000004,0.24193548387096772
7856,M22715,M,300.3,311.8,1592,32.1,11,0,No Failure,11.5,51103.200000000004,0.3426791277258567
7857,L55036,L,300.4,311.8,1433,42.2,14,0,No Failure,11.400000000000034,60472.600000000006,0.33175355450236965
7858,L55037,L,300.5,311.9,1432,43.1,16,0,No Failure,11.399999999999977,61719.200000000004,0.37122969837587005
7859,L55038,L,300.5,311.9,1350,51.7,18,0,No Failure,11.399999999999977,69795.0,0.3481624758220503
7860,M22719,M,300.5,311.9,1370,44.8,20,0,No Failure,11.399999999999977,61375.99999999999,0.44642857142857145
7861,L55040,L,300.5,312.0,1415,44.6,23,0,No Failure,11.5,63109.0,0.5156950672645739
7862,L55041,L,300.5,312.0,1498,42.9,25,0,No Failure,11.5,64264.2,0.5827505827505828
7863,M22722,M,300.5,312.0,1382,54.1,27,0,No Failure,11.5,74766.2,0.49907578558225507
7864,M22723,M,300.5,311.9,1511,44.5,30,0,No Failure,11.399999999999977,67239.5,0.6741573033707865
7865,L55044,L,300.5,311.9,1330,59.5,33,0,No Failure,11.399999999999977,79135.0,0.5546218487394958
7866,L55045,L,300.5,311.9,1383,50.5,35,0,No Failure,11.399999999999977,69841.5,0.693069306930693
7867,L55046,L,300.5,311.9,1431,49.4,37,0,No Failure,11.399999999999977,70691.4,0.7489878542510122
7868,L55047,L,300.5,312.0,1461,38.1,39,0,No Failure,11.5,55664.1,1.0236220472440944
7869,H37282,H,300.4,311.9,1438,46.7,41,0,Random Failures,11.5,67154.6,0.8779443254817987
7870,M22729,M,300.5,312.0,1779,27.7,46,0,No Failure,11.5,49278.299999999996,1.660649819494585
7871,M22730,M,300.6,312.1,1293,52.3,49,0,No Failure,11.5,67623.9,0.9369024856596558
7872,L55051,L,300.6,312.2,1308,54.7,52,0,No Failure,11.599999999999966,71547.6,0.9506398537477148
7873,L55052,L,300.6,312.3,1532,37.2,54,0,No Failure,11.699999999999989,56990.4,1.4516129032258063
7874,L55053,L,300.7,312.4,1470,38.6,56,0,No Failure,11.699999999999989,56742.0,1.450777202072539
7875,L55054,L,300.7,312.3,1548,37.9,58,0,No Failure,11.600000000000023,58669.2,1.5303430079155673
7876,L55055,L,300.7,312.3,1898,24.0,60,0,No Failure,11.600000000000023,45552.0,2.5
7877,H37290,H,300.7,312.2,1335,49.0,62,0,No Failure,11.5,65415.0,1.2653061224489797
7878,L55057,L,300.7,312.3,1420,53.8,67,0,No Failure,11.600000000000023,76396.0,1.2453531598513012
7879,L55058,L,300.7,312.3,1418,49.0,69,0,No Failure,11.600000000000023,69482.0,1.4081632653061225
7880,M22739,M,300.8,312.3,1535,40.3,71,0,No Failure,11.5,61860.49999999999,1.761786600496278
7881,H37294,H,300.7,312.4,1457,47.2,74,0,No Failure,11.699999999999989,68770.40000000001,1.5677966101694913
7882,L55061,L,300.8,312.4,1493,39.1,79,0,No Failure,11.599999999999966,58376.3,2.020460358056266
